"Cell_ID_Myeloid","Cell_ID_Tumor","Distance","Cell_type"
"M_63","T_57",972.477578941326,"H+"
"M_64","T_57",1078.79022443292,"H+"
"M_65","T_57",1649.85679650839,"H+"
"M_66","T_57",159.607081372172,"H+"
"M_67","T_57",1490.25691637069,"H+"
"M_68","T_57",1104.01130923347,"H+"
"M_69","T_57",710.227340493124,"H+"
"M_70","T_57",955.348011640999,"H-"
"M_71","T_57",181.787784064449,"H+"
"M_72","T_57",1252.40903919487,"H+"
"M_73","T_57",1753.75770828062,"H-"
"M_74","T_57",1418.58188454145,"H+"
"M_75","T_57",324.346472266054,"H+"
"M_76","T_57",620.972430753892,"H+"
"M_77","T_57",2090.94597544573,"H+"
"M_78","T_57",315.004696078296,"H-"
"M_79","T_57",1529.36694595903,"H+"
"M_80","T_57",730.713621120243,"H+"
"M_81","T_57",505.86315680452,"H+"
"M_82","T_57",886.946838838777,"H+"
"M_83","T_57",390.427408967438,"H+"
"M_84","T_57",1977.63939396991,"H+"
"M_85","T_57",470.610151920041,"H+"
"M_86","T_57",504.06471449391,"H+"
"M_87","T_57",1149.10407366091,"H+"
"M_88","T_57",1708.1216226137,"H+"
"M_89","T_57",1963.68675785633,"H-"
"M_90","T_57",1465.52327556401,"H+"
"M_91","T_57",2115.13354978242,"H+"
"M_92","T_57",525.642214426457,"H+"
"M_93","T_57",686.355869055575,"H-"
"M_94","T_57",1940.92867015024,"H+"
"M_95","T_57",1264.75787873166,"H+"
"M_96","T_57",780.974558610708,"H+"
"M_97","T_57",1119.77730159514,"H+"
"M_98","T_57",2172.72114695239,"H+"
"M_99","T_57",756.557257029596,"H+"
"M_100","T_57",948.885583991592,"H+"
"M_101","T_57",1671.17385406422,"H+"
"M_102","T_57",743.314181473834,"H+"
"M_103","T_57",2022.22584746328,"H+"
"M_104","T_57",1554.4844804751,"H+"
"M_105","T_57",1925.58712348783,"H+"
"M_106","T_57",1444.93849692233,"H+"
"M_107","T_57",1339.17077590901,"H+"
"M_108","T_57",995.522704563156,"H+"
"M_109","T_57",1950.35090346977,"H+"
"M_110","T_57",1814.3154540491,"H+"
"M_111","T_57",1234.93286048278,"H+"
"M_112","T_57",1364.88291491954,"H+"
"M_113","T_57",1430.3185848162,"H+"
"M_114","T_57",1620.61108919114,"H-"
"M_115","T_57",2164.46841426172,"H+"
"M_116","T_57",1208.34535526248,"H+"
"M_1","T_58",1663.47077525155,"H+"
"M_2","T_58",2066.4196751414,"H-"
"M_3","T_58",1714.16288753394,"H-"
"M_4","T_58",1090.38112405849,"H+"
"M_5","T_58",1792.78497234717,"H+"
"M_6","T_58",1533.8300232337,"H+"
"M_7","T_58",2069.26284244433,"H-"
"M_8","T_58",1043.81577806173,"H+"
"M_9","T_58",1510.70666656691,"H+"
"M_10","T_58",1761.83609341876,"H-"
"M_11","T_58",1079.08203034403,"H+"
"M_12","T_58",993.945664448826,"H+"
"M_13","T_58",1638.19014731383,"H+"
"M_14","T_58",1286.08787212311,"H+"
"M_15","T_58",789.137392369736,"H+"
"M_16","T_58",1113.33624420833,"H+"
"M_17","T_58",939.161258998279,"H+"
"M_18","T_58",782.195790594787,"H+"
"M_19","T_58",1818.69182789212,"H+"
"M_20","T_58",758.248266866215,"H+"
"M_21","T_58",1663.31809919156,"H+"
"M_22","T_58",1874.96850762242,"H-"
"M_23","T_58",743.836589406503,"H+"
"M_24","T_58",564.468801789467,"H+"
"M_25","T_58",752.091280111742,"H+"
"M_26","T_58",543.010243442362,"H+"
"M_27","T_58",1406.11430046792,"H+"
"M_28","T_58",1200.81851280525,"H+"
"M_29","T_58",1846.10187249105,"H-"
"M_30","T_58",1712.21194571448,"H-"
"M_31","T_58",505.782101073823,"H+"
"M_32","T_58",1003.70130588023,"H+"
"M_33","T_58",546.549213817839,"H+"
"M_34","T_58",1431.07172280693,"H+"
"M_35","T_58",2037.92552542624,"H+"
"M_36","T_58",392.007495934659,"H+"
"M_37","T_58",829.12137010846,"H+"
"M_38","T_58",567.508206927586,"H+"
"M_39","T_58",1092.10066998167,"H-"
"M_40","T_58",1648.81386954487,"H-"
"M_41","T_58",343.958359278528,"H-"
"M_42","T_58",817.371691201338,"H+"
"M_43","T_58",1613.89605079662,"H+"
"M_44","T_58",1326.89333335343,"H+"
"M_45","T_58",1984.00188605758,"H+"
"M_46","T_58",402.832202671963,"H+"
"M_47","T_58",1194.30618432354,"H+"
"M_48","T_58",1435.5216231497,"H+"
"M_49","T_58",1724.87259682217,"H+"
"M_50","T_58",170.81263999936,"H+"
"M_51","T_58",1503.82437493856,"H+"
"M_52","T_58",1818.81221597539,"H+"
"M_53","T_58",130.84892360881,"H+"
"M_54","T_58",263.724657673672,"H+"
"M_55","T_58",357.420822272157,"H+"
"M_56","T_58",408.305891801437,"H+"
"M_57","T_58",1934.67646476726,"H+"
"M_58","T_58",533.322239729003,"H-"
"M_59","T_58",1156.17331982903,"H-"
"M_60","T_58",290.362209192214,"H-"
"M_61","T_58",722.233338140133,"H+"
"M_62","T_58",1279.80853858381,"H+"
"M_63","T_58",886.606673922888,"H+"
"M_64","T_58",992.954123712888,"H+"
"M_65","T_58",1563.98803201983,"H+"
"M_66","T_58",103.999466725047,"H+"
"M_67","T_58",1404.45938435671,"H+"
"M_68","T_58",1018.88122129521,"H+"
"M_69","T_58",626.417973999305,"H+"
"M_70","T_58",870.982479561485,"H-"
"M_71","T_58",191.931633996175,"H+"
"M_72","T_58",1167.1605629059,"H+"
"M_73","T_58",1668.23755682087,"H-"
"M_74","T_58",1333.51443159374,"H+"
"M_75","T_58",270.781218134421,"H+"
"M_76","T_58",541.481203329348,"H+"
"M_77","T_58",2005.62430756321,"H+"
"M_78","T_58",374.863583132914,"H-"
"M_79","T_58",1444.85972027354,"H+"
"M_80","T_58",652.823052453775,"H+"
"M_81","T_58",572.977196140176,"H+"
"M_82","T_58",809.977848654457,"H+"
"M_83","T_58",400.715255615471,"H+"
"M_84","T_58",1893.23424979796,"H+"
"M_85","T_58",524.189085419632,"H+"
"M_86","T_58",457.6933436387,"H+"
"M_87","T_58",1069.42452561525,"H+"
"M_88","T_58",1625.21850389255,"H+"
"M_89","T_58",1880.10124805458,"H-"
"M_90","T_58",1384.02492580723,"H+"
"M_91","T_58",2031.2131238141,"H+"
"M_92","T_58",521.485389617544,"H+"
"M_93","T_58",743.597930035391,"H-"
"M_94","T_58",1858.59337236042,"H+"
"M_95","T_58",1188.8950625175,"H+"
"M_96","T_58",728.114004870052,"H+"
"M_97","T_58",1049.04014565376,"H+"
"M_98","T_58",2090.27525869955,"H+"
"M_99","T_58",806.022933263976,"H+"
"M_100","T_58",888.21419600027,"H+"
"M_101","T_58",1592.22315585028,"H+"
"M_102","T_58",706.885835124363,"H+"
"M_103","T_58",1940.9491543206,"H+"
"M_104","T_58",1478.26334245952,"H+"
"M_105","T_58",1847.5079091141,"H+"
"M_106","T_58",1374.6855694707,"H+"
"M_107","T_58",1273.57713653326,"H+"
"M_108","T_58",1039.93212857768,"H+"
"M_109","T_58",1874.61623552156,"H+"
"M_110","T_58",1741.65046469621,"H+"
"M_111","T_58",1184.14017193266,"H+"
"M_112","T_58",1305.97725737792,"H+"
"M_113","T_58",1368.64864205777,"H+"
"M_114","T_58",1552.69945157063,"H-"
"M_115","T_58",2088.10603589472,"H+"
"M_116","T_58",1162.08845844817,"H+"
"M_1","T_59",1475.19404213498,"H+"
"M_2","T_59",1842.56775787937,"H-"
"M_3","T_59",1511.34022702948,"H-"
"M_4","T_59",1088.64444686087,"H+"
"M_5","T_59",1581.27787613715,"H+"
"M_6","T_59",1350.4030585497,"H+"
"M_7","T_59",1833.58357464183,"H-"
"M_8","T_59",991.039154618013,"H+"
"M_9","T_59",1308.56326486412,"H+"
"M_10","T_59",1537.80725969122,"H-"
"M_11","T_59",958.603292547307,"H+"
"M_12","T_59",905.242725225024,"H+"
"M_13","T_59",1410.76104193557,"H+"
"M_14","T_59",1100.83130369085,"H+"
"M_15","T_59",825.183656319687,"H+"
"M_16","T_59",932.638937280864,"H+"
"M_17","T_59",1143.50777539933,"H+"
"M_18","T_59",734.771790628095,"H+"
"M_19","T_59",1566.16545792329,"H+"
"M_20","T_59",950.331349740912,"H+"
"M_21","T_59",1413.21433544906,"H+"
"M_22","T_59",1615.72316125683,"H-"
"M_23","T_59",627.365753321709,"H+"
"M_24","T_59",694.66069883079,"H+"
"M_25","T_59",596.187592762295,"H+"
"M_26","T_59",529.923154896173,"H+"
"M_27","T_59",1151.00598742667,"H+"
"M_28","T_59",954.280856791775,"H+"
"M_29","T_59",1577.53836018947,"H-"
"M_30","T_59",1445.10582267853,"H-"
"M_31","T_59",415.603369507204,"H+"
"M_32","T_59",758.976744240426,"H+"
"M_33","T_59",413.325456298153,"H+"
"M_34","T_59",1163.85627964083,"H+"
"M_35","T_59",1763.33814374126,"H+"
"M_36","T_59",335.176029323397,"H+"
"M_37","T_59",585.944554649862,"H+"
"M_38","T_59",370.408816081869,"H+"
"M_39","T_59",828.976014286258,"H-"
"M_40","T_59",1375.40751691117,"H-"
"M_41","T_59",264.468546538858,"H-"
"M_42","T_59",558.328154272499,"H+"
"M_43","T_59",1335.34414133947,"H+"
"M_44","T_59",1052.46603101144,"H+"
"M_45","T_59",1705.03380518131,"H+"
"M_46","T_59",195.439074595155,"H+"
"M_47","T_59",916.478568607425,"H+"
"M_48","T_59",1156.08962157322,"H+"
"M_49","T_59",1443.80372995985,"H+"
"M_50","T_59",443.458501449066,"H+"
"M_51","T_59",1222.6420552868,"H+"
"M_52","T_59",1537.86188387309,"H+"
"M_53","T_59",177.84512721202,"H+"
"M_54","T_59",50.2417765208208,"H+"
"M_55","T_59",638.379329618511,"H+"
"M_56","T_59",131.925341958328,"H+"
"M_57","T_59",1652.99011345609,"H+"
"M_58","T_59",815.592108707154,"H-"
"M_59","T_59",874.407689121664,"H-"
"M_60","T_59",571.551952938548,"H-"
"M_61","T_59",439.928432640357,"H+"
"M_62","T_59",997.478375777656,"H+"
"M_63","T_59",604.276039052085,"H+"
"M_64","T_59",710.665705109232,"H+"
"M_65","T_59",1281.6547563156,"H+"
"M_66","T_59",254.414938656107,"H+"
"M_67","T_59",1122.22223952272,"H+"
"M_68","T_59",738.790305385779,"H+"
"M_69","T_59",354.384274795011,"H+"
"M_70","T_59",594.301223583245,"H-"
"M_71","T_59",386.752654989612,"H+"
"M_72","T_59",886.531710953447,"H+"
"M_73","T_59",1386.63543101678,"H-"
"M_74","T_59",1053.3960846258,"H+"
"M_75","T_59",260.672004436124,"H+"
"M_76","T_59",298.866514678795,"H+"
"M_77","T_59",1724.52641367819,"H+"
"M_78","T_59",612.425506351383,"H-"
"M_79","T_59",1166.5834088143,"H+"
"M_80","T_59",412.8172824385,"H+"
"M_81","T_59",814.336693850271,"H+"
"M_82","T_59",568.829583716426,"H+"
"M_83","T_59",532.277391617968,"H+"
"M_84","T_59",1615.00994938558,"H+"
"M_85","T_59",738.812904488572,"H+"
"M_86","T_59",398.537249643995,"H+"
"M_87","T_59",811.692095607532,"H+"
"M_88","T_59",1352.45188134789,"H+"
"M_89","T_59",1604.64097393584,"H-"
"M_90","T_59",1117.08170352409,"H+"
"M_91","T_59",1754.51752015335,"H+"
"M_92","T_59",592.471173445302,"H+"
"M_93","T_59",956.452172776299,"H-"
"M_94","T_59",1587.51994837943,"H+"
"M_95","T_59",945.841497711255,"H+"
"M_96","T_59",600.120882916542,"H+"
"M_97","T_59",829.619405148493,"H+"
"M_98","T_59",1818.54569666106,"H+"
"M_99","T_59",997.205700914546,"H+"
"M_100","T_59",716.763741340452,"H+"
"M_101","T_59",1334.23132328519,"H+"
"M_102","T_59",645.664639432528,"H+"
"M_103","T_59",1673.51399659564,"H+"
"M_104","T_59",1231.29443215749,"H+"
"M_105","T_59",1591.86822798358,"H+"
"M_106","T_59",1151.90943005763,"H+"
"M_107","T_59",1070.59047343103,"H+"
"M_108","T_59",1210.15617855225,"H+"
"M_109","T_59",1627.49414285735,"H+"
"M_110","T_59",1506.55109278849,"H+"
"M_111","T_59",1040.64056363182,"H+"
"M_112","T_59",1128.38894047774,"H+"
"M_113","T_59",1179.26279267146,"H+"
"M_114","T_59",1336.99884138019,"H-"
"M_115","T_59",1837.98767342366,"H+"
"M_116","T_59",1036.4034409439,"H+"
"M_1","T_60",1726.55227107602,"H+"
"M_2","T_60",2115.11315092126,"H-"
"M_3","T_60",1771.78346455332,"H-"
"M_4","T_60",1190.167515069,"H+"
"M_5","T_60",1846.88397501874,"H+"
"M_6","T_60",1598.33145120932,"H+"
"M_7","T_60",2111.70173542142,"H-"
"M_8","T_60",1137.15196651284,"H+"
"M_9","T_60",1568.18098027763,"H+"
"M_10","T_60",1810.09120511963,"H-"
"M_11","T_60",1159.67989649625,"H+"
"M_12","T_60",1080.79861732501,"H+"
"M_13","T_60",1684.57053985108,"H+"
"M_14","T_60",1349.19909283893,"H+"
"M_15","T_60",890.92806144462,"H+"
"M_16","T_60",1177.26277181129,"H+"
"M_17","T_60",1028.01858966515,"H+"
"M_18","T_60",874.642411205231,"H+"
"M_19","T_60",1850.26970010717,"H+"
"M_20","T_60",851.617801114405,"H+"
"M_21","T_60",1696.48827382399,"H+"
"M_22","T_60",1901.40893319083,"H-"
"M_23","T_60",822.518093596769,"H+"
"M_24","T_60",667.29990430561,"H+"
"M_25","T_60",820.734228906439,"H+"
"M_26","T_60",637.581629958237,"H+"
"M_27","T_60",1435.52423586643,"H+"
"M_28","T_60",1235.73601696676,"H+"
"M_29","T_60",1863.82792417636,"H-"
"M_30","T_60",1731.47058681031,"H-"
"M_31","T_60",585.697522245525,"H+"
"M_32","T_60",1039.2287633077,"H+"
"M_33","T_60",617.492400065599,"H+"
"M_34","T_60",1450.22448194633,"H+"
"M_35","T_60",2048.13933547883,"H+"
"M_36","T_60",474.563311066262,"H+"
"M_37","T_60",864.825129786147,"H+"
"M_38","T_60",619.988526208686,"H+"
"M_39","T_60",1114.92312965883,"H-"
"M_40","T_60",1660.83766050694,"H-"
"M_41","T_60",418.585352027192,"H-"
"M_42","T_60",842.984596532155,"H+"
"M_43","T_60",1617.67446312304,"H+"
"M_44","T_60",1337.73931267964,"H+"
"M_45","T_60",1986.57341383503,"H+"
"M_46","T_60",445.952725857838,"H+"
"M_47","T_60",1200.02137316917,"H+"
"M_48","T_60",1437.62261695028,"H+"
"M_49","T_60",1722.00868601117,"H+"
"M_50","T_60",242.977959306175,"H+"
"M_51","T_60",1500.88282270986,"H+"
"M_52","T_60",1816.24479047701,"H+"
"M_53","T_60",192.326948838878,"H+"
"M_54","T_60",285.856340534712,"H+"
"M_55","T_60",398.369315262415,"H+"
"M_56","T_60",418.293521141837,"H+"
"M_57","T_60",1929.00416048281,"H+"
"M_58","T_60",554.954271304175,"H-"
"M_59","T_60",1151.59776562069,"H-"
"M_60","T_60",309.969997932878,"H-"
"M_61","T_60",716.018090452475,"H+"
"M_62","T_60",1269.89519307843,"H+"
"M_63","T_60",876.899437633321,"H+"
"M_64","T_60",981.673779443723,"H+"
"M_65","T_60",1551.6936190819,"H+"
"M_66","T_60",32.073533938317,"H+"
"M_67","T_60",1390.79479674833,"H+"
"M_68","T_60",998.109733143265,"H+"
"M_69","T_60",599.209099740198,"H+"
"M_70","T_60",845.197181670481,"H-"
"M_71","T_60",108.857073180021,"H+"
"M_72","T_60",1146.91128850609,"H+"
"M_73","T_60",1649.70688569603,"H-"
"M_74","T_60",1311.12101848487,"H+"
"M_75","T_60",182.915415807695,"H+"
"M_76","T_60",497.46747968186,"H+"
"M_77","T_60",1984.41921286691,"H+"
"M_78","T_60",327.18709814747,"H-"
"M_79","T_60",1418.01870421425,"H+"
"M_80","T_60",603.111783017727,"H+"
"M_81","T_60",529.443809975254,"H+"
"M_82","T_60",757.04508219911,"H+"
"M_83","T_60",304.924342849146,"H+"
"M_84","T_60",1865.03081633497,"H+"
"M_85","T_60",462.252694582327,"H+"
"M_86","T_60",363.81763435998,"H+"
"M_87","T_60",1023.12797675778,"H+"
"M_88","T_60",1589.51140023288,"H+"
"M_89","T_60",1847.30173866151,"H-"
"M_90","T_60",1343.07850417302,"H+"
"M_91","T_60",2000.01607149418,"H+"
"M_92","T_60",419.300821685514,"H+"
"M_93","T_60",682.460861597622,"H-"
"M_94","T_60",1820.20628365075,"H+"
"M_95","T_60",1132.38571917339,"H+"
"M_96","T_60",639.685256908591,"H+"
"M_97","T_60",982.604162406779,"H+"
"M_98","T_60",2052.12434608484,"H+"
"M_99","T_60",734.960289593918,"H+"
"M_100","T_60",807.673277008189,"H+"
"M_101","T_60",1542.92210122579,"H+"
"M_102","T_60",607.92600000439,"H+"
"M_103","T_60",1898.52689035939,"H+"
"M_104","T_60",1422.20615149356,"H+"
"M_105","T_60",1795.64150531908,"H+"
"M_106","T_60",1307.12033443177,"H+"
"M_107","T_60",1199.04873058837,"H+"
"M_108","T_60",962.184789452467,"H+"
"M_109","T_60",1817.16146332602,"H+"
"M_110","T_60",1678.09476671413,"H+"
"M_111","T_60",1094.16389466554,"H+"
"M_112","T_60",1223.41247158301,"H+"
"M_113","T_60",1289.13943679093,"H+"
"M_114","T_60",1481.35605925391,"H-"
"M_115","T_60",2031.93729109787,"H+"
"M_116","T_60",1068.8384946059,"H+"
"M_1","T_61",1897.81252647297,"H+"
"M_2","T_61",2308.10318247061,"H-"
"M_3","T_61",1952.11476428304,"H-"
"M_4","T_61",1247.02971291382,"H+"
"M_5","T_61",2032.50250869388,"H+"
"M_6","T_61",1767.27361797287,"H+"
"M_7","T_61",2312.40980054267,"H-"
"M_8","T_61",1230.71717995533,"H+"
"M_9","T_61",1748.9912593348,"H+"
"M_10","T_61",2003.79092922236,"H-"
"M_11","T_61",1295.32396032398,"H+"
"M_12","T_61",1199.03220851256,"H+"
"M_13","T_61",1880.70036189191,"H+"
"M_14","T_61",1521.158872244,"H+"
"M_15","T_61",935.830906275738,"H+"
"M_16","T_61",1348.29562522283,"H+"
"M_17","T_61",914.714294681702,"H+"
"M_18","T_61",975.926479703993,"H+"
"M_19","T_61",2062.00584333854,"H+"
"M_20","T_61",763.503093035436,"H+"
"M_21","T_61",1906.7678556792,"H+"
"M_22","T_61",2117.42291397867,"H-"
"M_23","T_61",966.079731311916,"H+"
"M_24","T_61",660.238880301822,"H+"
"M_25","T_61",985.121565144181,"H+"
"M_26","T_61",736.349709702189,"H+"
"M_27","T_61",1649.02024084273,"H+"
"M_28","T_61",1444.32408624511,"H+"
"M_29","T_61",2085.8096860758,"H-"
"M_30","T_61",1952.46250332101,"H-"
"M_31","T_61",730.211876710343,"H+"
"M_32","T_61",1247.20086659975,"H+"
"M_33","T_61",779.673011378854,"H+"
"M_34","T_61",1671.14489781809,"H+"
"M_35","T_61",2274.12289573197,"H+"
"M_36","T_61",616.001224611361,"H+"
"M_37","T_61",1072.56861692869,"H+"
"M_38","T_61",809.889069711103,"H+"
"M_39","T_61",1333.1994212496,"H-"
"M_40","T_61",1885.82191421081,"H-"
"M_41","T_61",577.775658525022,"H-"
"M_42","T_61",1058.9806249117,"H+"
"M_43","T_61",1846.00449921101,"H+"
"M_44","T_61",1563.08991011716,"H+"
"M_45","T_61",2215.41988788147,"H+"
"M_46","T_61",646.407954007187,"H+"
"M_47","T_61",1427.40636276204,"H+"
"M_48","T_61",1666.39401696103,"H+"
"M_49","T_61",1952.1564587443,"H+"
"M_50","T_61",193.079996752868,"H+"
"M_51","T_61",1730.97180320055,"H+"
"M_52","T_61",2046.35779101729,"H+"
"M_53","T_61",374.448895221426,"H+"
"M_54","T_61",501.316945687689,"H+"
"M_55","T_61",211.133381369091,"H+"
"M_56","T_61",641.829232950022,"H+"
"M_57","T_61",2159.69292141485,"H+"
"M_58","T_61",331.635897619129,"H-"
"M_59","T_61",1381.84008035522,"H-"
"M_60","T_61",104.382550222553,"H-"
"M_61","T_61",946.139966200858,"H+"
"M_62","T_61",1500.93179672458,"H+"
"M_63","T_61",1107.74340923761,"H+"
"M_64","T_61",1212.73194006097,"H+"
"M_65","T_61",1782.91238228635,"H+"
"M_66","T_61",262.501976335423,"H+"
"M_67","T_61",1622.03383683053,"H+"
"M_68","T_61",1229.11507865416,"H+"
"M_69","T_61",829.88696200969,"H+"
"M_70","T_61",1075.67741158485,"H-"
"M_71","T_61",172.634501348723,"H+"
"M_72","T_61",1377.89764254374,"H+"
"M_73","T_61",1880.71596645647,"H-"
"M_74","T_61",1541.75882082143,"H+"
"M_75","T_61",383.681452347655,"H+"
"M_76","T_61",723.952492799875,"H+"
"M_77","T_61",2215.00545530102,"H+"
"M_78","T_61",154.538150281367,"H-"
"M_79","T_61",1647.68463905104,"H+"
"M_80","T_61",825.507076824869,"H+"
"M_81","T_61",336.355669712696,"H+"
"M_82","T_61",975.713281118832,"H+"
"M_83","T_61",313.891408857787,"H+"
"M_84","T_61",2094.01913281348,"H+"
"M_85","T_61",312.619043391114,"H+"
"M_86","T_61",528.921657324058,"H+"
"M_87","T_61",1244.89201779751,"H+"
"M_88","T_61",1815.8556635561,"H+"
"M_89","T_61",2074.65549957232,"H-"
"M_90","T_61",1567.13825799573,"H+"
"M_91","T_61",2227.89432789543,"H+"
"M_92","T_61",463.176003887949,"H+"
"M_93","T_61",522.012267982548,"H-"
"M_94","T_61",2044.93515222009,"H+"
"M_95","T_61",1345.33698948043,"H+"
"M_96","T_61",806.588201314168,"H+"
"M_97","T_61",1185.31296638147,"H+"
"M_98","T_61",2276.74533700793,"H+"
"M_99","T_61",599.018269227517,"H+"
"M_100","T_61",989.339341245459,"H+"
"M_101","T_61",1760.79550658495,"H+"
"M_102","T_61",733.665248102716,"H+"
"M_103","T_61",2120.76502457195,"H+"
"M_104","T_61",1634.32227112365,"H+"
"M_105","T_61",2010.7359522981,"H+"
"M_106","T_61",1505.83746935206,"H+"
"M_107","T_61",1387.34925374559,"H+"
"M_108","T_61",841.683230019516,"H+"
"M_109","T_61",2026.61956748178,"H+"
"M_110","T_61",1880.63281295852,"H+"
"M_111","T_61",1246.2991302593,"H+"
"M_112","T_61",1394.82020962326,"H+"
"M_113","T_61",1466.89389960182,"H+"
"M_114","T_61",1673.23716509551,"H-"
"M_115","T_61",2242.30961736924,"H+"
"M_116","T_61",1209.47519691896,"H+"
"M_1","T_62",1524.25819166951,"H+"
"M_2","T_62",1868.95720403545,"H-"
"M_3","T_62",1552.40829336302,"H-"
"M_4","T_62",1194.5004973951,"H+"
"M_5","T_62",1616.84920221485,"H+"
"M_6","T_62",1402.80215039729,"H+"
"M_7","T_62",1851.59229597419,"H-"
"M_8","T_62",1089.14403500524,"H+"
"M_9","T_62",1351.5325381951,"H+"
"M_10","T_62",1565.65623310735,"H-"
"M_11","T_62",1039.93765652705,"H+"
"M_12","T_62",996.210478587386,"H+"
"M_13","T_62",1437.11840380904,"H+"
"M_14","T_62",1154.76292099354,"H+"
"M_15","T_62",936.133012417377,"H+"
"M_16","T_62",991.063142072205,"H+"
"M_17","T_62",1248.00389614144,"H+"
"M_18","T_62",836.660913233552,"H+"
"M_19","T_62",1571.15409102036,"H+"
"M_20","T_62",1056.32246090766,"H+"
"M_21","T_62",1421.38917497435,"H+"
"M_22","T_62",1613.61311597823,"H-"
"M_23","T_62",715.91936147738,"H+"
"M_24","T_62",805.970465847515,"H+"
"M_25","T_62",672.748634538674,"H+"
"M_26","T_62",639.278916757819,"H+"
"M_27","T_62",1156.35501597394,"H+"
"M_28","T_62",970.152153205199,"H+"
"M_29","T_62",1564.20926724958,"H-"
"M_30","T_62",1434.40761769373,"H-"
"M_31","T_62",517.059019111791,"H+"
"M_32","T_62",779.931502854123,"H+"
"M_33","T_62",504.739637353336,"H+"
"M_34","T_62",1154.85755489509,"H+"
"M_35","T_62",1739.82449780274,"H+"
"M_36","T_62",444.446667604982,"H+"
"M_37","T_62",613.118850300538,"H+"
"M_38","T_62",439.997438565921,"H+"
"M_39","T_62",829.252555554706,"H-"
"M_40","T_62",1355.54395049673,"H-"
"M_41","T_62",374.124620049275,"H-"
"M_42","T_62",570.270950260828,"H+"
"M_43","T_62",1304.94640174589,"H+"
"M_44","T_62",1032.92072161429,"H+"
"M_45","T_62",1672.19203187358,"H+"
"M_46","T_62",279.388758944288,"H+"
"M_47","T_62",890.853358965477,"H+"
"M_48","T_62",1124.17134516253,"H+"
"M_49","T_62",1404.75602595639,"H+"
"M_50","T_62",519.913704936836,"H+"
"M_51","T_62",1183.96569663938,"H+"
"M_52","T_62",1499.01906489462,"H+"
"M_53","T_62",272.826651570239,"H+"
"M_54","T_62",163.034656739284,"H+"
"M_55","T_62",705.528500756816,"H+"
"M_56","T_62",162.141877588003,"H+"
"M_57","T_62",1610.23952766351,"H+"
"M_58","T_62",873.050778759036,"H-"
"M_59","T_62",834.711011377237,"H-"
"M_60","T_62",627.010309600247,"H-"
"M_61","T_62",401.273759815475,"H+"
"M_62","T_62",950.290935704369,"H+"
"M_63","T_62",558.444178897147,"H+"
"M_64","T_62",662.16216064362,"H+"
"M_65","T_62",1231.21784437359,"H+"
"M_66","T_62",290.216229428717,"H+"
"M_67","T_62",1070.15751278894,"H+"
"M_68","T_62",677.215379181296,"H+"
"M_69","T_62",279.065220938138,"H+"
"M_70","T_62",525.106946136403,"H-"
"M_71","T_62",403.079292930541,"H+"
"M_72","T_62",826.02342659658,"H+"
"M_73","T_62",1328.7881832166,"H-"
"M_74","T_62",990.587736427484,"H+"
"M_75","T_62",223.790009336144,"H+"
"M_76","T_62",195.728777268589,"H+"
"M_77","T_62",1663.86412229416,"H+"
"M_78","T_62",629.747118850271,"H-"
"M_79","T_62",1098.8251696599,"H+"
"M_80","T_62",309.888066597805,"H+"
"M_81","T_62",827.31671065836,"H+"
"M_82","T_62",467.625757863101,"H+"
"M_83","T_62",506.243999312277,"H+"
"M_84","T_62",1546.60693620896,"H+"
"M_85","T_62",738.664180477451,"H+"
"M_86","T_62",313.964766959426,"H+"
"M_87","T_62",720.674507144572,"H+"
"M_88","T_62",1275.53984221289,"H+"
"M_89","T_62",1531.36433120682,"H-"
"M_90","T_62",1033.81387971672,"H+"
"M_91","T_62",1683.15819243086,"H+"
"M_92","T_62",538.766756273815,"H+"
"M_93","T_62",949.653130564226,"H-"
"M_94","T_62",1508.50898132018,"H+"
"M_95","T_62",846.864396262024,"H+"
"M_96","T_62",490.787856035029,"H+"
"M_97","T_62",722.424072614041,"H+"
"M_98","T_62",1740.25164657321,"H+"
"M_99","T_62",978.49203966431,"H+"
"M_100","T_62",603.961032031472,"H+"
"M_101","T_62",1243.9410523104,"H+"
"M_102","T_62",548.441966335054,"H+"
"M_103","T_62",1590.76419563481,"H+"
"M_104","T_62",1134.63218609898,"H+"
"M_105","T_62",1500.24207071998,"H+"
"M_106","T_62",1046.35713440905,"H+"
"M_107","T_62",960.822166956987,"H+"
"M_108","T_62",1178.15285230229,"H+"
"M_109","T_62",1531.29838124618,"H+"
"M_110","T_62",1405.28962695863,"H+"
"M_111","T_62",928.181483559273,"H+"
"M_112","T_62",1016.11149677142,"H+"
"M_113","T_62",1067.95592441275,"H+"
"M_114","T_62",1230.03176254884,"H-"
"M_115","T_62",1743.41444010677,"H+"
"M_116","T_62",925.046393282609,"H+"
"M_1","T_63",1626.0474580634,"H+"
"M_2","T_63",1993.19140291229,"H-"
"M_3","T_63",1662.81664458095,"H-"
"M_4","T_63",1190.71950638409,"H+"
"M_5","T_63",1732.71220149545,"H+"
"M_6","T_63",1500.7934456775,"H+"
"M_7","T_63",1982.60483859067,"H-"
"M_8","T_63",1110.465427585,"H+"
"M_9","T_63",1459.99346407513,"H+"
"M_10","T_63",1688.5572521691,"H-"
"M_11","T_63",1097.19303419914,"H+"
"M_12","T_63",1035.05037368626,"H+"
"M_13","T_63",1561.25571096128,"H+"
