"Cell_ID_Myeloid","Cell_ID_T_Cell","Distance","Cell_type"
"M_71","T_39",811.177866794747,"H+"
"M_72","T_39",460.595496142953,"H+"
"M_73","T_39",941.450385324893,"H-"
"M_74","T_39",602.353775451758,"H+"
"M_75","T_39",598.138290227648,"H+"
"M_76","T_39",262.050776892394,"H+"
"M_77","T_39",1261.28172497073,"H+"
"M_78","T_39",1018.84832322665,"H-"
"M_79","T_39",689.880975072782,"H+"
"M_80","T_39",153.233256955732,"H+"
"M_81","T_39",1196.23617462586,"H+"
"M_82","T_39",48.192206816544,"H+"
"M_83","T_39",824.471970048555,"H+"
"M_84","T_39",1126.24269553695,"H+"
"M_85","T_39",1086.53399841412,"H+"
"M_86","T_39",520.54355309401,"H+"
"M_87","T_39",267.009016874062,"H+"
"M_88","T_39",839.656500796365,"H+"
"M_89","T_39",1100.23899340233,"H-"
"M_90","T_39",588.595910501119,"H+"
"M_91","T_39",1254.69720205421,"H+"
"M_92","T_39",773.353366797386,"H+"
"M_93","T_39",1267.24565241105,"H-"
"M_94","T_39",1066.52627442447,"H+"
"M_95","T_39",393.432369281163,"H+"
"M_96","T_39",407.036303201538,"H+"
"M_97","T_39",307.484010331145,"H+"
"M_98","T_39",1298.22733767137,"H+"
"M_99","T_39",1262.47759916791,"H+"
"M_100","T_39",342.81009015869,"H+"
"M_101","T_39",788.774003852199,"H+"
"M_102","T_39",569.103194103876,"H+"
"M_103","T_39",1142.58790880525,"H+"
"M_104","T_39",678.88505720682,"H+"
"M_105","T_39",1044.18187300835,"H+"
"M_106","T_39",610.956759587902,"H+"
"M_107","T_39",558.416324822144,"H+"
"M_108","T_39",1408.2196441113,"H+"
"M_109","T_39",1075.39686970898,"H+"
"M_110","T_39",955.056214162165,"H+"
"M_111","T_39",646.608391009599,"H+"
"M_112","T_39",655.819589800607,"H+"
"M_113","T_39",682.629506626923,"H+"
"M_114","T_39",799.871562424235,"H-"
"M_115","T_39",1287.03776997898,"H+"
"M_116","T_39",680.908660545851,"H+"
"M_1","T_40",2076.17391410866,"H+"
"M_2","T_40",2459.83372835686,"H-"
"M_3","T_40",2120.54317140305,"H-"
"M_4","T_40",1488.46009443262,"H+"
"M_5","T_40",2194.45744025453,"H+"
"M_6","T_40",1947.97528723258,"H+"
"M_7","T_40",2452.15673467381,"H-"
"M_8","T_40",1459.79006689869,"H+"
"M_9","T_40",1916.99321765078,"H+"
"M_10","T_40",2154.87068503005,"H-"
"M_11","T_40",1502.34309266465,"H+"
"M_12","T_40",1416.16446976262,"H+"
"M_13","T_40",2028.40327461982,"H+"
"M_14","T_40",1698.84165218095,"H+"
"M_15","T_40",1178.82720723711,"H+"
"M_16","T_40",1526.90254885146,"H+"
"M_17","T_40",1143.92970952503,"H+"
"M_18","T_40",1200.37360642102,"H+"
"M_19","T_40",2181.38492475336,"H+"
"M_20","T_40",1004.32158049437,"H+"
"M_21","T_40",2029.69986435202,"H+"
"M_22","T_40",2226.65637705212,"H-"
"M_23","T_40",1166.62539820138,"H+"
"M_24","T_40",909.315627953006,"H+"
"M_25","T_40",1169.58914478909,"H+"
"M_26","T_40",959.862549840628,"H+"
"M_27","T_40",1766.03436014133,"H+"
"M_28","T_40",1572.4138640057,"H+"
"M_29","T_40",2178.07342058924,"H-"
"M_30","T_40",2048.47808308313,"H-"
"M_31","T_40",928.647253540048,"H+"
"M_32","T_40",1377.50072828539,"H+"
"M_33","T_40",965.390582847906,"H+"
"M_34","T_40",1768.84649156464,"H+"
"M_35","T_40",2350.26744928681,"H+"
"M_36","T_40",815.201830974748,"H+"
"M_37","T_40",1204.46100776652,"H+"
"M_38","T_40",968.77980629992,"H+"
"M_39","T_40",1440.68578310305,"H-"
"M_40","T_40",1968.11522535057,"H-"
"M_41","T_40",764.334956036107,"H-"
"M_42","T_40",1174.59781413939,"H+"
"M_43","T_40",1912.29248819811,"H+"
"M_44","T_40",1646.08491775821,"H+"
"M_45","T_40",2276.24135252561,"H+"
"M_46","T_40",793.253160665614,"H+"
"M_47","T_40",1502.48026838613,"H+"
"M_48","T_40",1731.29236955871,"H+"
"M_49","T_40",2003.95021982052,"H+"
"M_50","T_40",437.73566613614,"H+"
"M_51","T_40",1785.05003234921,"H+"
"M_52","T_40",2097.88125092602,"H+"
"M_53","T_40",539.900080445228,"H+"
"M_54","T_40",628.625398636138,"H+"
"M_55","T_40",431.17133871395,"H+"
"M_56","T_40",746.816176725899,"H+"
"M_57","T_40",2203.75156578416,"H+"
"M_58","T_40",468.158972398043,"H-"
"M_59","T_40",1438.16433765983,"H-"
"M_60","T_40",332.666665574611,"H-"
"M_61","T_40",1011.90354075045,"H+"
"M_62","T_40",1544.53987988125,"H+"
"M_63","T_40",1161.40106823963,"H+"
"M_64","T_40",1260.2627180212,"H+"
"M_65","T_40",1817.18769133062,"H+"
"M_66","T_40",377.309671709673,"H+"
"M_67","T_40",1655.91952678597,"H+"
"M_68","T_40",1257.77459465608,"H+"
"M_69","T_40",865.681327016634,"H+"
"M_70","T_40",1100.22562079951,"H-"
"M_71","T_40",240.794630584963,"H+"
"M_72","T_40",1403.38231906455,"H+"
"M_73","T_40",1900.49345527472,"H-"
"M_74","T_40",1559.040386365,"H+"
"M_75","T_40",394.42166012615,"H+"
"M_76","T_40",738.803903711384,"H+"
"M_77","T_40",2225.05495414532,"H+"
"M_78","T_40",119.967296074144,"H-"
"M_79","T_40",1653.35118223128,"H+"
"M_80","T_40",818.333129933168,"H+"
"M_81","T_40",232.910666761605,"H+"
"M_82","T_40",949.150579698535,"H+"
"M_83","T_40",146.260195660785,"H+"
"M_84","T_40",2089.8020148806,"H+"
"M_85","T_40",125.571858913161,"H+"
"M_86","T_40",451.172019894718,"H+"
"M_87","T_40",1218.96645891589,"H+"
"M_88","T_40",1798.72202873513,"H+"
"M_89","T_40",2060.251328522,"H-"
"M_90","T_40",1543.19843264709,"H+"
"M_91","T_40",2215.31289952731,"H+"
"M_92","T_40",271.792920704973,"H+"
"M_93","T_40",338.004505168473,"H-"
"M_94","T_40",2018.00909321344,"H+"
"M_95","T_40",1291.18019585889,"H+"
"M_96","T_40",695.777075643384,"H+"
"M_97","T_40",1112.67633698886,"H+"
"M_98","T_40",2247.44070738164,"H+"
"M_99","T_40",385.376406566115,"H+"
"M_100","T_40",888.164243554563,"H+"
"M_101","T_40",1712.73909529043,"H+"
"M_102","T_40",580.7645617108,"H+"
"M_103","T_40",2083.25226458799,"H+"
"M_104","T_40",1572.43260899329,"H+"
"M_105","T_40",1951.81122659949,"H+"
"M_106","T_40",1417.35127729564,"H+"
"M_107","T_40",1283.13024339017,"H+"
"M_108","T_40",616.616853745067,"H+"
"M_109","T_40",1953.27914691858,"H+"
"M_110","T_40",1793.86086880069,"H+"
"M_111","T_40",1096.6322302825,"H+"
"M_112","T_40",1265.40272090985,"H+"
"M_113","T_40",1344.78603199543,"H+"
"M_114","T_40",1569.546353409,"H-"
"M_115","T_40",2169.15096656485,"H+"
"M_116","T_40",1048.22228345114,"H+"
"M_1","T_41",1803.9802075666,"H+"
"M_2","T_41",2132.1738949324,"H-"
"M_3","T_41",1827.76028981058,"H-"
"M_4","T_41",1444.3805430808,"H+"
"M_5","T_41",1888.34165962788,"H+"
"M_6","T_41",1684.09970463753,"H+"
"M_7","T_41",2106.61500114126,"H-"
"M_8","T_41",1355.80689190329,"H+"
"M_9","T_41",1628.5043979905,"H+"
"M_10","T_41",1831.21498852126,"H-"
"M_11","T_41",1321.47765102565,"H+"
"M_12","T_41",1271.37771369861,"H+"
"M_13","T_41",1701.95330176843,"H+"
"M_14","T_41",1436.96098416843,"H+"
"M_15","T_41",1165.48125240844,"H+"
"M_16","T_41",1274.64383147439,"H+"
"M_17","T_41",1362.81671208533,"H+"
"M_18","T_41",1097.37265424594,"H+"
"M_19","T_41",1812.74962425198,"H+"
"M_20","T_41",1184.76449542487,"H+"
"M_21","T_41",1667.93137661864,"H+"
"M_22","T_41",1845.656191369,"H-"
"M_23","T_41",992.913359944644,"H+"
"M_24","T_41",981.128711759872,"H+"
"M_25","T_41",955.576291667413,"H+"
"M_26","T_41",881.01219510228,"H+"
"M_27","T_41",1402.19224858178,"H+"
"M_28","T_41",1229.1504632274,"H+"
"M_29","T_41",1780.34389677857,"H-"
"M_30","T_41",1655.91609896874,"H-"
"M_31","T_41",779.933515490171,"H+"
"M_32","T_41",1045.77378969357,"H+"
"M_33","T_41",779.228000456939,"H+"
"M_34","T_41",1382.51160215503,"H+"
"M_35","T_41",1937.31622583786,"H+"
"M_36","T_41",690.24350493891,"H+"
"M_37","T_41",885.802762081507,"H+"
"M_38","T_41",723.773294371432,"H+"
"M_39","T_41",1074.60390199252,"H-"
"M_40","T_41",1563.77422595712,"H-"
"M_41","T_41",620.500872338057,"H-"
"M_42","T_41",833.248518359529,"H+"
"M_43","T_41",1495.74613315377,"H+"
"M_44","T_41",1247.41114664188,"H+"
"M_45","T_41",1853.0878569319,"H+"
"M_46","T_41",557.309501371009,"H+"
"M_47","T_41",1099.52292433755,"H+"
"M_48","T_41",1315.84432514022,"H+"
"M_49","T_41",1577.08152618418,"H+"
"M_50","T_41",577.269874582259,"H+"
"M_51","T_41",1361.43141223719,"H+"
"M_52","T_41",1670.23512650141,"H+"
"M_53","T_41",437.788627776188,"H+"
"M_54","T_41",408.220310908455,"H+"
"M_55","T_41",710.504624590803,"H+"
"M_56","T_41",446.45559978229,"H+"
"M_57","T_41",1771.58567692518,"H+"
"M_58","T_41",835.17232895785,"H-"
"M_59","T_41",1020.99950598324,"H-"
"M_60","T_41",608.73558211727,"H-"
"M_61","T_41",619.16121284171,"H+"
"M_62","T_41",1117.13923873705,"H+"
"M_63","T_41",749.484900655087,"H+"
"M_64","T_41",840.504263331473,"H+"
"M_65","T_41",1382.48762964064,"H+"
"M_66","T_41",323.751960978575,"H+"
"M_67","T_41",1222.17706735062,"H+"
"M_68","T_41",825.981904863229,"H+"
"M_69","T_41",453.44385452099,"H+"
"M_70","T_41",669.270846616417,"H-"
"M_71","T_41",336.670199243178,"H+"
"M_72","T_41",968.044442315309,"H+"
"M_73","T_41",1459.90083956332,"H-"
"M_74","T_41",1119.18337263843,"H+"
"M_75","T_41",156.572978853108,"H+"
"M_76","T_41",318.461870937792,"H+"
"M_77","T_41",1781.33113644957,"H+"
"M_78","T_41",511.922098921651,"H-"
"M_79","T_41",1209.91162695124,"H+"
"M_80","T_41",378.685014607895,"H+"
"M_81","T_41",678.451869343152,"H+"
"M_82","T_41",503.52222650223,"H+"
"M_83","T_41",304.418343183855,"H+"
"M_84","T_41",1644.38117911081,"H+"
"M_85","T_41",566.728488583619,"H+"
"M_86","T_41",33.5472898377997,"H+"
"M_87","T_41",773.364182489071,"H+"
"M_88","T_41",1353.0838174189,"H+"
"M_89","T_41",1614.59750280925,"H-"
"M_90","T_41",1097.76649517408,"H+"
"M_91","T_41",1769.64423909527,"H+"
"M_92","T_41",276.19900612437,"H+"
"M_93","T_41",750.374282562185,"H-"
"M_94","T_41",1573.32948994792,"H+"
"M_95","T_41",851.898229771767,"H+"
"M_96","T_41",305.575955403717,"H+"
"M_97","T_41",681.900822208442,"H+"
"M_98","T_41",1803.32602448586,"H+"
"M_99","T_41",755.228009152422,"H+"
"M_100","T_41",481.791883765015,"H+"
"M_101","T_41",1272.52910869153,"H+"
"M_102","T_41",290.245627238295,"H+"
"M_103","T_41",1640.64682717683,"H+"
"M_104","T_41",1137.50131684003,"H+"
"M_105","T_41",1516.3722266838,"H+"
"M_106","T_41",999.064406786424,"H+"
"M_107","T_41",879.242633315623,"H+"
"M_108","T_41",928.77167997661,"H+"
"M_109","T_41",1525.43553981522,"H+"
"M_110","T_41",1374.88559216256,"H+"
"M_111","T_41",759.268466247649,"H+"
"M_112","T_41",892.557225585959,"H+"
"M_113","T_41",961.55353887925,"H+"
"M_114","T_41",1165.07345490172,"H-"
"M_115","T_41",1741.53597756301,"H+"
"M_116","T_41",735.15197751517,"H+"
"M_1","T_42",1669.06614959168,"H+"
"M_2","T_42",1605.92111828095,"H-"
"M_3","T_42",1591.40812525545,"H-"
"M_4","T_42",2170.45650493716,"H+"
"M_5","T_42",1563.07546120342,"H+"
"M_6","T_42",1639.04335586405,"H+"
"M_7","T_42",1490.3119466449,"H-"
"M_8","T_42",1976.18012042643,"H+"
"M_9","T_42",1507.96732703777,"H+"
"M_10","T_42",1443.24166528537,"H-"
"M_11","T_42",1753.56593900882,"H+"
"M_12","T_42",1830.24796545904,"H+"
"M_13","T_42",1362.71134413145,"H+"
"M_14","T_42",1533.67078788372,"H+"
"M_15","T_42",2068.31300061969,"H+"
"M_16","T_42",1510.6790404486,"H+"
"M_17","T_42",2590.31342496795,"H+"
"M_18","T_42",1852.07804931953,"H+"
"M_19","T_42",1173.72946296487,"H+"
"M_20","T_42",2393.93671137285,"H+"
"M_21","T_42",1148.70872480157,"H+"
"M_22","T_42",1107.06706954912,"H-"
"M_23","T_42",1653.57719439503,"H+"
"M_24","T_42",2100.89242921564,"H+"
"M_25","T_42",1545.27346339765,"H+"
"M_26","T_42",1812.13638534531,"H+"
"M_27","T_42",1050.70100912546,"H+"
"M_28","T_42",1133.80857170957,"H+"
"M_29","T_42",945.473255388777,"H-"
"M_30","T_42",930.984249869441,"H-"
"M_31","T_42",1655.22938245923,"H+"
"M_32","T_42",1177.62174807132,"H+"
"M_33","T_42",1581.38302351721,"H+"
"M_34","T_42",904.388992631754,"H+"
"M_35","T_42",900.60457238841,"H+"
"M_36","T_42",1678.94832422321,"H+"
"M_37","T_42",1236.84975025268,"H+"
"M_38","T_42",1451.52274645919,"H+"
"M_39","T_42",1022.91055185877,"H-"
"M_40","T_42",801.454498780031,"H-"
"M_41","T_42",1637.8360837168,"H-"
"M_42","T_42",1168.45123899659,"H+"
"M_43","T_42",668.70663917911,"H+"
"M_44","T_42",812.933118430818,"H+"
"M_45","T_42",742.762414041278,"H+"
"M_46","T_42",1482.94339388292,"H+"
"M_47","T_42",809.396430977319,"H+"
"M_48","T_42",670.483525309847,"H+"
"M_49","T_42",567.390547053143,"H+"
"M_50","T_42",1936.5824096702,"H+"
"M_51","T_42",583.423311543348,"H+"
"M_52","T_42",590.861229844749,"H+"
"M_53","T_42",1673.14165289057,"H+"
"M_54","T_42",1530.26111035228,"H+"
"M_55","T_42",2124.31265681012,"H+"
"M_56","T_42",1392.77392632925,"H+"
"M_57","T_42",579.791568864267,"H+"
"M_58","T_42",2287.36948783115,"H-"
"M_59","T_42",741.956377512808,"H-"
"M_60","T_42",2042.39246586244,"H-"
"M_61","T_42",1083.95687505526,"H+"
"M_62","T_42",613.16553547383,"H+"
"M_63","T_42",927.88741659276,"H+"
"M_64","T_42",829.225160309307,"H+"
"M_65","T_42",434.51055434853,"H+"
"M_66","T_42",1703.96699112402,"H+"
"M_67","T_42",495.83185917441,"H+"
"M_68","T_42",769.964684823177,"H+"
"M_69","T_42",1142.77904473916,"H+"
"M_70","T_42",902.159443657313,"H-"
"M_71","T_42",1792.46564754278,"H+"
"M_72","T_42",635.18585596723,"H+"
"M_73","T_42",312.266179725235,"H-"
"M_74","T_42",476.612015631325,"H+"
"M_75","T_42",1579.64357486857,"H+"
"M_76","T_42",1235.20859957353,"H+"
"M_77","T_42",370.498734542992,"H+"
"M_78","T_42",1999.28930935957,"H-"
"M_79","T_42",351.598148700879,"H+"
"M_80","T_42",1134.01317454336,"H+"
"M_81","T_42",2171.31360199387,"H+"
"M_82","T_42",990.79159851862,"H+"
"M_83","T_42",1794.89811153517,"H+"
"M_84","T_42",193.082567865024,"H+"
"M_85","T_42",2057.47684955678,"H+"
"M_86","T_42",1487.83408797634,"H+"
"M_87","T_42",719.789140154493,"H+"
"M_88","T_42",143.344538342816,"H+"
"M_89","T_42",127.871889201346,"H-"
"M_90","T_42",395.227609112358,"H+"
"M_91","T_42",280.805949197815,"H+"
"M_92","T_42",1720.5320877429,"H+"
"M_93","T_42",2222.17181630219,"H-"
"M_94","T_42",99.2154722144331,"H+"
"M_95","T_42",669.49620419964,"H+"
"M_96","T_42",1286.3873112985,"H+"
"M_97","T_42",863.623775408383,"H+"
"M_98","T_42",323.504091536369,"H+"
"M_99","T_42",2200.73908934904,"H+"
"M_100","T_42",1110.09925802254,"H+"
"M_101","T_42",296.725529391205,"H+"
"M_102","T_42",1448.77433128213,"H+"
"M_103","T_42",209.022514578731,"H+"
"M_104","T_42",457.496715041963,"H+"
"M_105","T_42",310.566555894457,"H+"
"M_106","T_42",679.787501647219,"H+"
"M_107","T_42",832.317405428513,"H+"
"M_108","T_42",2304.67426953902,"H+"
"M_109","T_42",428.840228912748,"H+"
"M_110","T_42",528.590713730391,"H+"
"M_111","T_42",1143.58830275587,"H+"
"M_112","T_42",965.2427008566,"H+"
"M_113","T_42",891.249230847473,"H+"
"M_114","T_42",696.078000656231,"H-"
"M_115","T_42",516.64941495697,"H+"
"M_116","T_42",1223.01071591291,"H+"
"M_1","T_43",1723.31690134612,"H+"
"M_2","T_43",1920.06662474468,"H-"
"M_3","T_43",1706.47916064246,"H-"
"M_4","T_43",1725.95057040468,"H+"
"M_5","T_43",1736.13977247047,"H+"
"M_6","T_43",1629.67813663888,"H+"
"M_7","T_43",1857.63692995051,"H-"
"M_8","T_43",1578.21709429957,"H+"
"M_9","T_43",1534.1428374896,"H+"
"M_10","T_43",1647.57127843398,"H-"
"M_11","T_43",1446.41461459098,"H+"
"M_12","T_43",1453.8213853205,"H+"
"M_13","T_43",1523.35427439725,"H+"
"M_14","T_43",1414.9263485966,"H+"
"M_15","T_43",1512.6922567402,"H+"
"M_16","T_43",1294.15295334076,"H+"
"M_17","T_43",1875.24774767126,"H+"
"M_18","T_43",1360.51485801138,"H+"
"M_19","T_43",1528.00434727113,"H+"
"M_20","T_43",1683.55333682418,"H+"
"M_21","T_43",1411.44065950634,"H+"
"M_22","T_43",1527.19147014483,"H-"
"M_23","T_43",1189.48001784509,"H+"
"M_24","T_43",1426.26907812477,"H+"
"M_25","T_43",1104.40620640508,"H+"
"M_26","T_43",1214.37574426799,"H+"
"M_27","T_43",1168.40801088223,"H+"
"M_28","T_43",1072.62075535627,"H+"
"M_29","T_43",1419.76836624186,"H-"
"M_30","T_43",1318.70034188568,"H-"
"M_31","T_43",1064.96889307764,"H+"
"M_32","T_43",954.706895686651,"H+"
"M_33","T_43",1018.75468120782,"H+"
"M_34","T_43",1089.44444712792,"H+"
"M_35","T_43",1522.62143120124,"H+"
"M_36","T_43",1030.06196493553,"H+"
"M_37","T_43",869.59813312742,"H+"
"M_38","T_43",901.032230643802,"H+"
"M_39","T_43",890.661841907559,"H-"
"M_40","T_43",1197.91345382753,"H-"
"M_41","T_43",966.329279445384,"H-"
"M_42","T_43",784.077032741268,"H+"
"M_43","T_43",1093.60004821635,"H+"
"M_44","T_43",933.709286241598,"H+"
"M_45","T_43",1407.36758740574,"H+"
"M_46","T_43",824.469319743332,"H+"
"M_47","T_43",795.578007667624,"H+"
"M_48","T_43",934.145229862204,"H+"
"M_49","T_43",1129.88480125005,"H+"
"M_50","T_43",1125.43635969815,"H+"
"M_51","T_43",942.722553173509,"H+"
"M_52","T_43",1215.17220140294,"H+"
"M_53","T_43",899.277318864374,"H+"
"M_54","T_43",781.992959286291,"H+"
"M_55","T_43",1288.80925183669,"H+"
"M_56","T_43",690.103754308205,"H+"
"M_57","T_43",1293.65847760368,"H+"
"M_58","T_43",1428.81965746025,"H-"
"M_59","T_43",676.902942358191,"H-"
"M_60","T_43",1193.43578451462,"H-"
"M_61","T_43",531.337780021435,"H+"
"M_62","T_43",708.668610446752,"H+"
"M_63","T_43",515.301667939185,"H+"
"M_64","T_43",533.242116999895,"H+"
"M_65","T_43",910.946728706965,"H+"
"M_66","T_43",868.893796866275,"H+"
"M_67","T_43",768.312030280909,"H+"
"M_68","T_43",456.349967045643,"H+"
"M_69","T_43",434.329822877924,"H+"
"M_70","T_43",376.244719634185,"H-"
"M_71","T_43",925.51757208245,"H+"
"M_72","T_43",538.675065164458,"H+"
"M_73","T_43",950.325084973522,"H-"
"M_74","T_43",636.61394378706,"H+"
"M_75","T_43",716.075390831139,"H+"
"M_76","T_43",435.702038716459,"H+"
"M_77","T_43",1240.71167064501,"H+"
"M_78","T_43",1110.18173516065,"H-"
"M_79","T_43",689.733766481268,"H+"
"M_80","T_43",323.354511876477,"H+"
"M_81","T_43",1267.48636814177,"H+"
"M_82","T_43",180.967339742202,"H+"
"M_83","T_43",889.767464256224,"H+"
"M_84","T_43",1086.67187348116,"H+"
"M_85","T_43",1149.83580053341,"H+"
"M_86","T_43",586.752516356193,"H+"
"M_87","T_43",237.358646694182,"H+"
"M_88","T_43",785.689294319317,"H+"
"M_89","T_43",1044.6267733701,"H-"
"M_90","T_43",530.097777647944,"H+"
"M_91","T_43",1199.23603264997,"H+"
"M_92","T_43",804.021021617378,"H+"
"M_93","T_43",1305.26018505934,"H-"
"M_94","T_43",990.945723303825,"H+"
"M_95","T_43",255.889903469498,"H+"
"M_96","T_43",368.303550964032,"H+"
"M_97","T_43",95.3812124307441,"H+"
"M_98","T_43",1217.05795251021,"H+"
"M_99","T_43",1282.10790250141,"H+"
"M_100","T_43",209.199371005136,"H+"
"M_101","T_43",677.35196853583,"H+"
"M_102","T_43",533.421829782168,"H+"
"M_103","T_43",1049.6839937475,"H+"
"M_104","T_43",538.890835546284,"H+"
"M_105","T_43",917.889360753583,"H+"
"M_106","T_43",419.672201065825,"H+"
"M_107","T_43",343.324926662773,"H+"
"M_108","T_43",1393.62329562636,"H+"
"M_109","T_43",928.717405293394,"H+"
"M_110","T_43",786.477908747459,"H+"
"M_111","T_43",445.70402854207,"H+"
"M_112","T_43",436.280455429449,"H+"
"M_113","T_43",464.341729301833,"H+"
"M_114","T_43",602.835537008134,"H-"
"M_115","T_43",1144.5405497967,"H+"
"M_116","T_43",492.575273477766,"H+"
"M_1","T_44",2257.37709852694,"H+"
"M_2","T_44",2616.91798881576,"H-"
"M_3","T_44",2293.43418844195,"H-"
"M_4","T_44",1719.95936574872,"H+"
"M_5","T_44",2361.59234073239,"H+"
"M_6","T_44",2131.80805119145,"H+"
"M_7","T_44",2599.13218555846,"H-"
"M_8","T_44",1682.60540364532,"H+"
"M_9","T_44",2090.90078048311,"H+"
"M_10","T_44",2313.27714975892,"H-"
"M_11","T_44",1709.10693396702,"H+"
"M_12","T_44",1630.7114135279,"H+"
"M_13","T_44",2184.96203353559,"H+"
"M_14","T_44",1882.07636972931,"H+"
"M_15","T_44",1411.85415564703,"H+"
"M_16","T_44",1712.38621912348,"H+"
"M_17","T_44",1369.1372592255,"H+"
"M_18","T_44",1421.15034572239,"H+"
"M_19","T_44",2312.95484218708,"H+"
"M_20","T_44",1236.99125165349,"H+"
"M_21","T_44",2165.63225035032,"H+"
"M_22","T_44",2349.15535531211,"H-"
"M_23","T_44",1371.66679886145,"H+"
"M_24","T_44",1146.41738979117,"H+"
"M_25","T_44",1363.57543403448,"H+"
"M_26","T_44",1181.71646780888,"H+"
"M_27","T_44",1899.91239464824,"H+"
"M_28","T_44",1717.97730623153,"H+"
"M_29","T_44",2286.32753953832,"H-"
"M_30","T_44",2161.29808380992,"H-"
"M_31","T_44",1135.59737067088,"H+"
"M_32","T_44",1528.01168936254,"H+"
"M_33","T_44",1163.6443765121,"H+"
"M_34","T_44",1886.51723158763,"H+"
"M_35","T_44",2442.75268439277,"H+"
"M_36","T_44",1024.730152187,"H+"
"M_37","T_44",1359.74950556224,"H+"
"M_38","T_44",1149.27528655675,"H+"
"M_39","T_44",1571.85941510532,"H-"
"M_40","T_44",2069.97475728718,"H-"
"M_41","T_44",967.81488606064,"H-"
"M_42","T_44",1318.24561338289,"H+"
"M_43","T_44",2000.87752797048,"H+"
"M_44","T_44",1753.17578691339,"H+"
"M_45","T_44",2355.7520475196,"H+"
"M_46","T_44",971.691109976677,"H+"
"M_47","T_44",1605.53787977328,"H+"
"M_48","T_44",1821.36627624029,"H+"
"M_49","T_44",2078.45704394941,"H+"
"M_50","T_44",673.794659280735,"H+"
"M_51","T_44",1864.74413894953,"H+"
"M_52","T_44",2170.98192085833,"H+"
"M_53","T_44",741.661532167399,"H+"
"M_54","T_44",803.857306767146,"H+"
"M_55","T_44",660.75700071482,"H+"
"M_56","T_44",900.057465931476,"H+"
"M_57","T_44",2268.90621027217,"H+"
"M_58","T_44",663.246249713296,"H-"
"M_59","T_44",1526.61994032902,"H-"
"M_60","T_44",567.101638588968,"H-"
"M_61","T_44",1122.07829505448,"H+"
"M_62","T_44",1619.4678019898,"H+"
"M_63","T_44",1255.68321791691,"H+"
"M_64","T_44",1346.02522308029,"H+"
"M_65","T_44",1878.65172026764,"H+"
"M_66","T_44",571.964452638413,"H+"
"M_67","T_44",1719.89902815967,"H+"
"M_68","T_44",1327.19249768297,"H+"
"M_69","T_44",959.233707900296,"H+"
"M_70","T_44",1171.95217942929,"H-"
"M_71","T_44",447.2686310453,"H+"
"M_72","T_44",1465.62250492157,"H+"
"M_73","T_44",1947.42376096189,"H-"
"M_74","T_44",1610.02307251675,"H+"
"M_75","T_44",527.328984578518,"H+"
"M_76","T_44",824.540690189324,"H+"
"M_77","T_44",2258.68093689546,"H+"
"M_78","T_44",348.363346137007,"H-"
"M_79","T_44",1691.63022007488,"H+"
"M_80","T_44",878.359479179443,"H+"
"M_81","T_44",338.859380348368,"H+"
"M_82","T_44",982.272376705027,"H+"
"M_83","T_44",251.687917053518,"H+"
"M_84","T_44",2111.69405561573,"H+"
"M_85","T_44",232.417640400474,"H+"
"M_86","T_44",495.341948288236,"H+"
"M_87","T_44",1239.68419049667,"H+"
"M_88","T_44",1812.79740975223,"H+"
"M_89","T_44",2072.88256819362,"H-"
"M_90","T_44",1556.03343412581,"H+"
"M_91","T_44",2227.72847204247,"H+"
"M_92","T_44",234.824792532988,"H+"
"M_93","T_44",283.684652819085,"H-"
"M_94","T_44",2019.23644523433,"H+"
"M_95","T_44",1281.72764243501,"H+"
"M_96","T_44",662.821349294358,"H+"
"M_97","T_44",1091.51755255138,"H+"
"M_98","T_44",2243.46427505328,"H+"
"M_99","T_44",255.199447988939,"H+"
"M_100","T_44",849.177686998387,"H+"
"M_101","T_44",1698.46488155225,"H+"
"M_102","T_44",510.118532810986,"H+"
"M_103","T_44",2073.34388105662,"H+"
"M_104","T_44",1547.37372382697,"H+"
"M_105","T_44",1922.71088765303,"H+"
"M_106","T_44",1368.97168667077,"H+"
"M_107","T_44",1222.06736915929,"H+"
"M_108","T_44",430.009488933779,"H+"
"M_109","T_44",1909.73509750751,"H+"
"M_110","T_44",1739.16483455667,"H+"
"M_111","T_44",990.833556301836,"H+"
"M_112","T_44",1177.19415318771,"H+"
"M_113","T_44",1262.37721922397,"H+"
"M_114","T_44",1501.50504452959,"H-"
"M_115","T_44",2122.96162919343,"H+"
"M_116","T_44",930.284191483884,"H+"
"M_1","T_45",2253.05853554032,"H+"
"M_2","T_45",2552.95332393525,"H-"
"M_3","T_45",2269.21218922027,"H-"
"M_4","T_45",1888.62029315881,"H+"
"M_5","T_45",2323.31764730537,"H+"
"M_6","T_45",2136.44779554705,"H+"
"M_7","T_45",2515.12965073089,"H-"
"M_8","T_45",1812.49594271836,"H+"
"M_9","T_45",2073.40672255966,"H+"
"M_10","T_45",2257.42780483951,"H-"
"M_11","T_45",1785.18984161275,"H+"
"M_12","T_45",1733.01425456677,"H+"
"M_13","T_45",2128.04015226245,"H+"
"M_14","T_45",1891.64368939823,"H+"
"M_15","T_45",1597.03572485311,"H+"
"M_16","T_45",1732.66072154904,"H+"
"M_17","T_45",1677.7966985488,"H+"
"M_18","T_45",1551.64434965736,"H+"
"M_19","T_45",2204.91784292482,"H+"
"M_20","T_45",1523.59427559873,"H+"
